T550,x,y,lon,lat
1.0028,832,2455,-61.02473384592736,-3.607227990892625
1.0403,832,2493,-60.93320684615844,-3.6280739908399937
1.0406,832,2494,-60.9304508461654,-3.628701990838408
1.0406,832,2495,-60.9304508461654,-3.628701990838408
1.0548999,832,2496,-60.92770884617232,-3.6293259908368327
1.0691999,832,2497,-60.92495184617928,-3.629953990835247
1.0835,832,2498,-60.92219584618624,-3.630580990833664
1.0978,832,2499,-60.919441846193195,-3.631207990832081
1.1121,832,2500,-60.91669084620014,-3.631834990830498
1.1264,832,2501,-60.91394084620708,-3.6324609908289176
1.1264,832,2502,-60.91394084620708,-3.6324609908289176
1.1407,832,2503,-60.91122084621395,-3.6330799908273548
1.155,832,2504,-60.90847584622088,-3.633704990825777
1.1693,832,2505,-60.90573184622781,-3.634329990824199
1.1836,832,2506,-60.90295884623481,-3.6349609908226057
1.1978999,832,2507,-60.90021084624175,-3.635586990821025
1.2120999,832,2508,-60.89746484624868,-3.6362119908194472
1.2264,832,2509,-60.894706846255644,-3.6368399908178617
1.2264,832,2510,-60.894706846255644,-3.6368399908178617
1.2407,832,2511,-60.89196384626257,-3.6374639908162862
1.255,832,2512,-60.88923584626946,-3.6380849908147184
0.96879995,833,2344,-61.286332845266884,-3.550313991036319
0.96879995,833,2345,-61.286332845266884,-3.550313991036319
0.9704,833,2346,-61.283444845274175,-3.550972991034655
0.972,833,2347,-61.280557845281464,-3.5516309910329937
0.9736,833,2348,-61.27767484528874,-3.5522889910313324
0.9752,833,2349,-61.27479784529601,-3.5529459910296737
0.97679996,833,2350,-61.27192184530327,-3.5536019910280174
0.97679996,833,2351,-61.27192184530327,-3.5536019910280174
0.9784,833,2352,-61.26904484531053,-3.554257991026361
0.9777,833,2353,-61.2661658453178,-3.5549149910247024
0.977,833,2354,-61.26328584532507,-3.5555719910230437
0.9763,833,2355,-61.26036484533245,-3.556237991021362
0.9763,833,2356,-61.26036484533245,-3.556237991021362
0.9755,833,2357,-61.25748284533972,-3.556895991019701
0.9748,833,2358,-61.25460384534699,-3.557552991018042
0.9741,833,2359,-61.25176184535417,-3.558200991016406
0.9733,833,2360,-61.24888184536144,-3.5588579910147473
0.9726,833,2361,-61.2460048453687,-3.559513991013091
0.9726,833,2362,-61.2460048453687,-3.559513991013091
0.9719,833,2363,-61.243127845375966,-3.560169991011435
0.9712,833,2364,-61.24025184538323,-3.5608259910097786
0.9704,833,2365,-61.237376845390486,-3.5614819910081223
0.9697,833,2366,-61.23451084539772,-3.562135991006471
0.9697,833,2367,-61.23451084539772,-3.562135991006471
0.969,833,2368,-61.23164684540495,-3.5627889910048225
0.96819997,833,2369,-61.22880484541213,-3.563437991003184
0.9675,833,2370,-61.225946845419344,-3.5640889910015403
0.96889997,833,2371,-61.22308884542656,-3.564740990999894
0.97029996,833,2372,-61.22019284543387,-3.5654019909982253
0.97029996,833,2373,-61.22019284543387,-3.5654019909982253
0.97169995,833,2374,-61.21733284544109,-3.566053990996579
0.97319996,833,2375,-61.21447384544831,-3.566705990994933
0.97459996,833,2376,-61.21167284545538,-3.5673449909933197
0.97599995,833,2377,-61.2088148454626,-3.5679969909916736
0.9774,833,2378,-61.20595784546981,-3.56864799099003
0.9774,833,2379,-61.20595784546981,-3.56864799099003
0.9788,833,2380,-61.20306384547712,-3.5693079909883636
0.9802,833,2381,-61.200208845484326,-3.56995899098672
0.9816,833,2382,-61.19735484549153,-3.5706099909850764
0.983,833,2383,-61.19450784549872,-3.571258990983438
1.0309,833,2432,-61.078518845791564,-3.597700990916678
1.0278,833,2433,-61.07571184579865,-3.5983409909150623
1.0278,833,2434,-61.07571184579865,-3.5983409909150623
1.0246,833,2435,-61.072905845805735,-3.5989809909134465
1.0036,833,2450,-61.03646784589773,-3.6072839908924834
1.0033,833,2451,-61.03367384590479,-3.6079199908908777
1.003,833,2452,-61.03087884591184,-3.6085569908892694
1.0027,833,2453,-61.02810384591885,-3.6091889908876738
1.0027,833,2454,-61.02810384591885,-3.6091889908876738
1.0023999,833,2455,-61.025316845925886,-3.6098239908860705
1.0407,833,2490,-60.94207084613606,-3.6287849908381986
1.0408,833,2491,-60.93929984614306,-3.6294159908366055
1.041,833,2492,-60.936583846149915,-3.630033990835045
1.0411,833,2493,-60.93382584615688,-3.630662990833457
1.0412999,833,2494,-60.93106784616384,-3.6312909908318716
1.0412999,833,2495,-60.93106784616384,-3.6312909908318716
1.054,833,2496,-60.92828284617087,-3.631924990830271
1.0668,833,2497,-60.92552684617783,-3.632551990828688
1.0795,833,2498,-60.922772846184785,-3.633178990827105
1.0922999,833,2499,-60.920019846191735,-3.633805990825522
1.105,833,2500,-60.917270846198676,-3.6344319908239413
1.1178,833,2501,-60.914522846205614,-3.635057990822361
1.1178,833,2502,-60.914522846205614,-3.635057990822361
1.1305,833,2503,-60.91180384621248,-3.635676990820798
1.1432999,833,2504,-60.90905784621941,-3.63630199081922
1.156,833,2505,-60.90631284622634,-3.636926990817642
1.1688,833,2506,-60.90354084623334,-3.637557990816049
1.1815,833,2507,-60.90079284624028,-3.6381839908144684
1.1942999,833,2508,-60.89804884624721,-3.638807990812893
1.207,833,2509,-60.89530584625413,-3.639432990811315
1.207,833,2510,-60.89530584625413,-3.639432990811315
1.2198,833,2511,-60.89256584626105,-3.6400569908097395
0.96709996,834,2341,-61.29558284524353,-3.5509319910347585
0.9687,834,2342,-61.29269484525082,-3.5515909910330947
0.9704,834,2343,-61.28980784525811,-3.552249991031431
0.97209996,834,2344,-61.286922845265394,-3.5529079910297696
0.97209996,834,2345,-61.286922845265394,-3.5529079910297696
0.9737,834,2346,-61.28403384527269,-3.553566991028106
0.9754,834,2347,-61.28114484527998,-3.554225991026442
0.977,834,2348,-61.278260845287264,-3.5548839910247807
0.9787,834,2349,-61.275384845294525,-3.555540991023122
0.98029995,834,2350,-61.27250784530179,-3.5561969910214657
0.98029995,834,2351,-61.27250784530179,-3.5561969910214657
0.982,834,2352,-61.269629845309055,-3.556853991019807
0.9808,834,2353,-61.26674784531633,-3.557510991018148
0.97959995,834,2354,-61.26386584532361,-3.558168991016487
0.9784,834,2355,-61.260943845330985,-3.5588349910148054
0.9784,834,2356,-61.260943845330985,-3.5588349910148054
0.9772,834,2357,-61.258063845338256,-3.5594919910131466
0.97599995,834,2358,-61.255184845345525,-3.560148991011488
0.9748,834,2359,-61.25234684535269,-3.5607959910098543
0.9736,834,2360,-61.249469845359954,-3.5614529910081956
0.97239995,834,2361,-61.24659684536721,-3.562107991006542
0.97239995,834,2362,-61.24659684536721,-3.562107991006542
0.9712,834,2363,-61.24371984537447,-3.5627639910048856
0.96999997,834,2364,-61.240842845381735,-3.563420991003227
0.96879995,834,2365,-61.237967845388994,-3.564075991001573
0.9676,834,2366,-61.23510284539623,-3.564729990999922
0.9676,834,2367,-61.23510284539623,-3.564729990999922
0.96639997,834,2368,-61.232239845403456,-3.5653829909982733
0.96519995,834,2369,-61.22937784541068,-3.5660359909966246
0.964,834,2370,-61.22653784541785,-3.566682990994991
0.9654,834,2371,-61.22367984542507,-3.567334990993345
0.9668,834,2372,-61.22078484543238,-3.567995990991676
0.9668,834,2373,-61.22078484543238,-3.567995990991676
0.96819997,834,2374,-61.2179248454396,-3.56864799099003
0.96959996,834,2375,-61.215065845446816,-3.569299990988384
0.97099996,834,2376,-61.212265845453885,-3.5699389909867705
0.97239995,834,2377,-61.2094068454611,-3.5705909909851243
0.9738,834,2378,-61.206494845468455,-3.571254990983448
0.9738,834,2379,-61.206494845468455,-3.571254990983448
0.9752,834,2380,-61.20366084547561,-3.571900990981817
1.0423,834,2421,-61.10440284572621,-3.5945309909246816
1.0423,834,2422,-61.10440284572621,-3.5945309909246816
1.04,834,2427,-61.09034384576171,-3.59773599091659
1.04,834,2428,-61.09034384576171,-3.59773599091659
1.0372,834,2429,-61.0874968457689,-3.5983839909149538
1.0344,834,2430,-61.084685845775994,-3.5990249909133354
1.0316,834,2431,-61.08187384578309,-3.599665990911717
1.0288,834,2432,-61.07909584579011,-3.600298990910119
1.026,834,2433,-61.0762878457972,-3.600938990908503
1.026,834,2434,-61.0762878457972,-3.600938990908503
1.0231,834,2435,-61.07348084580428,-3.601578990906887
1.0203,834,2436,-61.070608845811535,-3.602232990905236
1.0174999,834,2437,-61.06780284581862,-3.60287299090362
1.0146999,834,2438,-61.0649978458257,-3.603511990902007
1.0119,834,2439,-61.062227845832695,-3.6041429909004137
1.0091,834,2440,-61.059430845839756,-3.6047799908988054
1.0091,834,2441,-61.059430845839756,-3.6047799908988054
1.0059,834,2443,-61.05383784585388,-3.6060549908955863
1.0035,834,2450,-61.03705584589625,-3.6098789908859317
1.0030999,834,2451,-61.034260845903304,-3.6105159908843234
1.0027,834,2452,-61.031464845910364,-3.611152990882715
1.0023,834,2453,-61.028687845917375,-3.6117849908811195
1.0023,834,2454,-61.028687845917375,-3.6117849908811195
1.0019,834,2455,-61.02590084592441,-3.6124199908795163
1.0015,834,2456,-61.02309984593148,-3.6130579908779055
1.0007,834,2458,-61.017529845945546,-3.6143269908747016
1.0004,834,2459,-61.014745845952575,-3.6149619908730983
1.0416,834,2484,-60.956427846099814,-3.628244990839562
1.0417,834,2485,-60.953678846106754,-3.6288709908379815
1.0417,834,2486,-60.95094384611366,-3.6294939908364086
1.0418,834,2489,-60.94538984612768,-3.6307589908332147
1.0418,834,2490,-60.94263084613465,-3.631386990831629
1.0418,834,2491,-60.93987384614161,-3.6320149908300436
1.0418999,834,2492,-60.93715884614846,-3.6326329908284833
1.0418999,834,2493,-60.93439984615543,-3.633260990826898
1.0419999,834,2494,-60.93164184616239,-3.6338889908253122
1.0419999,834,2495,-60.93164184616239,-3.6338889908253122
1.0532,834,2496,-60.92885584616943,-3.634523990823709
1.0644,834,2497,-60.92610084617638,-3.635150990822126
1.0756,834,2498,-60.92334884618333,-3.635777990820543
1.0868,834,2499,-60.920597846190276,-3.6364039908189625
1.1092,834,2501,-60.91510384620415,-3.637654990815804
1.1092,834,2502,-60.91510384620415,-3.637654990815804
1.1204,834,2503,-60.91235884621108,-3.638279990814226
1.1316,834,2504,-60.909610846218015,-3.638904990812648
1.1428,834,2505,-60.90686284622495,-3.6395309908110676
1.1539999,834,2506,-60.90411484623189,-3.640156990809487
1.1652,834,2507,-60.90137084623882,-3.6407809908079116
1.1764,834,2508,-60.89862984624574,-3.641404990806336
0.9668,835,2338,-61.30195984522743,-3.552205991031542
0.96849996,835,2339,-61.29906384523474,-3.552866991029873
0.96849996,835,2340,-61.29906384523474,-3.552866991029873
0.9702,835,2341,-61.29616884524205,-3.553526991028207
0.9719,835,2342,-61.29328184524934,-3.554185991026543
0.9736,835,2343,-61.29039484525663,-3.554844991024879
0.97529995,835,2344,-61.28750984526391,-3.555502991023218
0.97529995,835,2345,-61.28750984526391,-3.555502991023218
0.977,835,2346,-61.284620845271206,-3.556161991021554
0.9787,835,2347,-61.28173484527849,-3.5568209910198902
0.98039997,835,2348,-61.27885184528577,-3.557478991018229
0.98209995,835,2349,-61.27597384529304,-3.5581349910165727
0.9838,835,2350,-61.27309484530031,-3.558791991014914
0.9838,835,2351,-61.27309484530031,-3.558791991014914
0.9856,835,2352,-61.270215845307575,-3.559448991013255
0.98389995,835,2353,-61.26733184531486,-3.560106991011594
0.98219997,835,2354,-61.26444684532214,-3.5607649910099326
0.9805,835,2355,-61.26152384532952,-3.5614319910082486
0.9805,835,2356,-61.26152384532952,-3.5614319910082486
0.97889996,835,2357,-61.25864384533679,-3.56208899100659
0.9772,835,2358,-61.255806845343955,-3.5627359910049563
0.9755,835,2359,-61.252970845351115,-3.563382991003323
0.9738,835,2360,-61.25009684535837,-3.5640389910016665
0.9722,835,2361,-61.24722284536563,-3.564693991000013
0.9722,835,2362,-61.24722284536563,-3.564693991000013
0.9705,835,2363,-61.24430784537299,-3.565358990998334
0.96879995,835,2364,-61.24143384538024,-3.5660149909966776
0.9672,835,2365,-61.238561845387494,-3.566669990995024
0.9655,835,2366,-61.23569484539473,-3.5673239909933727
0.9655,835,2367,-61.23569484539473,-3.5673239909933727
0.96379995,835,2368,-61.23283184540196,-3.567976990991724
0.96209997,835,2369,-61.22996984540919,-3.5686299909900754
0.9605,835,2370,-61.22712984541636,-3.569276990988442
0.9619,835,2371,-61.22427184542357,-3.5699289909867957
0.9632,835,2372,-61.22141384543079,-3.5705809909851496
0.9632,835,2373,-61.22141384543079,-3.5705809909851496
0.96459997,835,2374,-61.218556845438,-3.5712329909835034
0.96599996,835,2375,-61.21570184544521,-3.57188399098186
0.96739995,835,2376,-61.212847845452416,-3.572534990980216
0.96879995,835,2377,-61.20995484545972,-3.57319499097855
0.9702,835,2378,-61.20710184546692,-3.5738449909769088
0.9702,835,2379,-61.20710184546692,-3.5738449909769088
1.0287,835,2418,-61.11346984570332,-3.5951939909230077
1.0317,835,2419,-61.11060984571054,-3.5958459909213616
1.0347999,835,2420,-61.10778684571767,-3.596488990919738
1.0378,835,2421,-61.10496684572479,-3.5971319909181148
1.0378,835,2422,-61.10496684572479,-3.5971319909181148
1.0409,835,2423,-61.10211584573199,-3.5977819909164737
1.0439,835,2424,-61.09930284573909,-3.5984229909148553
1.0414,835,2425,-61.09648984574619,-3.599063990913237
1.0389999,835,2426,-61.093743845753124,-3.5996899909116564
1.0365,835,2427,-61.09092984576023,-3.600330990910038
1.0365,835,2428,-61.09092984576023,-3.600330990910038
1.0339999,835,2429,-61.088115845767334,-3.600972990908417
1.0315,835,2430,-61.085267845774524,-3.6016219909067786
1.0291,835,2431,-61.08245384578163,-3.6022629909051602
1.0266,835,2432,-61.07963984578873,-3.602903990903542
1.0241,835,2433,-61.07686384579574,-3.6035369909019437
1.0241,835,2434,-61.07686384579574,-3.6035369909019437
1.0217,835,2435,-61.07403984580287,-3.6041809909003177
1.0192,835,2436,-61.07123584580995,-3.6048199908987044
1.0167,835,2437,-61.06844884581699,-3.605454990897101
1.0142,835,2438,-61.065645845824065,-3.6060929908954904
1.0117999,835,2439,-61.06284484583114,-3.606731990893877
1.0093,835,2440,-61.060013845838284,-3.6073769908922486
1.0093,835,2441,-61.060013845838284,-3.6073769908922486
1.0067999,835,2442,-61.05721584584535,-3.6080139908906403
1.0063,835,2443,-61.05441884585241,-3.6086519908890295
1.0059,835,2444,-61.05162184585947,-3.6092889908874213
1.0054,835,2445,-61.04882684586653,-3.609925990885813
1.0044,835,2448,-61.04323384588065,-3.6111999908825965
1.0029,835,2451,-61.03484784590182,-3.6131109908777717
1.0024999,835,2452,-61.03205184590888,-3.6137479908761634
1.002,835,2453,-61.02925984591593,-3.6143839908745576
1.002,835,2454,-61.02925984591593,-3.6143839908745576
1.0015,835,2455,-61.02647184592297,-3.6150189908729544
1.0009999,835,2456,-61.023685845930004,-3.615653990871351
1.0005,835,2457,-61.02089884593704,-3.616288990869748
1.0,835,2458,-61.018112845944074,-3.6169239908681448
0.9996,835,2459,-61.015327845951106,-3.617557990866544
1.0024999,835,2460,-61.01254284595814,-3.618192990864941
1.0024999,835,2461,-61.01254284595814,-3.618192990864941
1.0054,835,2462,-61.00976184596516,-3.6188259908633427
1.0349,835,2473,-60.981962846035344,-3.625157990847356
1.0349,835,2474,-60.981962846035344,-3.625157990847356
1.0378,835,2475,-60.97918884604235,-3.6257899908457603
1.0408,835,2476,-60.97639984604939,-3.6264259908441545
1.0437,835,2477,-60.97362584605639,-3.6270569908425614
1.0436,835,2479,-60.96806884607042,-3.628322990839365
1.0435,835,2480,-60.96530084607741,-3.628953990837772
1.0435,835,2481,-60.96530084607741,-3.628953990837772
1.0433999,835,2482,-60.96256384608432,-3.629576990836199
1.0433999,835,2483,-60.9597998460913,-3.630205990834611
1.0433,835,2484,-60.957033846098284,-3.6308359908330203
1.0432,835,2485,-60.95426784610527,-3.6314659908314297
1.0432,835,2486,-60.95151784611221,-3.6320919908298492
1.0431,835,2487,-60.948754846119186,-3.6327219908282586
1.0431,835,2488,-60.948754846119186,-3.6327219908282586
1.043,835,2489,-60.94599184612616,-3.6333509908266706
1.0429,835,2490,-60.9432048461332,-3.6339859908250673
1.0429,835,2491,-60.94044784614016,-3.6346129908234843
1.0428,835,2492,-60.93769184614712,-3.6352409908218988
1.0426999,835,2493,-60.93497484615398,-3.635859990820336
1.0426999,835,2494,-60.93221584616094,-3.6364879908187504
1.0426999,835,2495,-60.93221584616094,-3.6364879908187504
1.0523,835,2496,-60.92945684616791,-3.637115990817165
1.0619999,835,2497,-60.926648846175,-3.637755990815549
1.0716,835,2498,-60.92389984618194,-3.638380990813971
1.0813,835,2499,-60.92115184618888,-3.6390069908123905
1.1006,835,2501,-60.915686846202675,-3.6402509908092497
1.1006,835,2502,-60.915686846202675,-3.6402509908092497
1.1101999,835,2503,-60.91293984620961,-3.6408769908076692
1.1199,835,2504,-60.91019084621655,-3.6415029908060887
1.1294999,835,2505,-60.907440846223494,-3.6421289908045082
0.96449995,836,2335,-61.311239845204,-3.5528169910299994
0.96629995,836,2336,-61.30834384521131,-3.5534779910283305
0.96809995,836,2337,-61.30544784521862,-3.5541389910266616
0.9698,836,2338,-61.30254884522594,-3.554799991024993
0.9716,836,2339,-61.29965084523326,-3.5554619910233214
0.9716,836,2340,-61.29965084523326,-3.5554619910233214
0.9733,836,2341,-61.29675584524057,-3.556121991021655
0.9751,836,2342,-61.29386684524786,-3.5567819910199887
0.97679996,836,2343,-61.290978845255154,-3.5574399910183274
0.97859997,836,2344,-61.28809184526244,-3.5580989910166636
0.97859997,836,2345,-61.28809184526244,-3.5580989910166636
0.98029995,836,2346,-61.28520684526973,-3.558757991015
0.98209995,836,2347,-61.28232284527701,-3.559414991013341
0.9838,836,2348,-61.27944284528428,-3.5600729910116797
0.9856,836,2349,-61.27656284529155,-3.560729991010021
0.9874,836,2350,-61.27368284529882,-3.561386991008362
0.9874,836,2351,-61.27368284529882,-3.561386991008362
0.9891,836,2352,-61.27080284530609,-3.5620439910067034
0.987,836,2353,-61.26793584531333,-3.5626979910050522
0.9848,836,2354,-61.26504984532062,-3.563355991003391
0.9827,836,2355,-61.26214584532795,-3.564018991001717
0.9827,836,2356,-61.26214584532795,-3.564018991001717
0.9805,836,2357,-61.259268845335214,-3.564674991000061
0.9784,836,2358,-61.25639384534247,-3.5653309909984046
0.9762,836,2359,-61.25355884534963,-3.565977990996771
0.9741,836,2360,-61.25068384535689,-3.566633990995115
0.972,836,2361,-61.24780884536415,-3.5672899909934586
0.972,836,2362,-61.24780884536415,-3.5672899909934586
0.9698,836,2363,-61.244894845371505,-3.567953990991782
0.9677,836,2364,-61.24202384537875,-3.5686089909901284
0.9655,836,2365,-61.239153845386,-3.5692639909884747
0.96339995,836,2366,-61.236287845393235,-3.5699179909868235
0.96339995,836,2367,-61.236287845393235,-3.5699179909868235
0.9612,836,2368,-61.233424845400464,-3.570570990985175
0.95909995,836,2369,-61.23058384540764,-3.571218990983539
0.95699996,836,2370,-61.2277078454149,-3.5718749909818825
0.9583,836,2371,-61.2248538454221,-3.572525990980239
0.9597,836,2372,-61.22199984542931,-3.5731769909785953
0.9597,836,2373,-61.22199984542931,-3.5731769909785953
0.9611,836,2374,-61.21916384543647,-3.5738229909769643
0.9625,836,2375,-61.21630884544368,-3.574474990975318
1.0181,836,2415,-61.11966584568768,-3.5965109909196826
1.0181,836,2416,-61.11966584568768,-3.5965109909196826
1.0242,836,2418,-61.11401284570195,-3.5977989909164307
1.0272,836,2419,-61.11118984570908,-3.598442990914805
1.0303,836,2420,-61.1083698457162,-3.5990859909131814
1.0332999,836,2421,-61.105550845723315,-3.5997279909115605
1.0332999,836,2422,-61.105550845723315,-3.5997279909115605
1.0364,836,2423,-61.10270084573051,-3.6003779909099194
1.0394,836,2424,-61.09988784573761,-3.601018990908301
1.0373,836,2425,-61.09707684574471,-3.6016599909066827
1.0351,836,2426,-61.09433084575164,-3.6022849909051047
1.033,836,2427,-61.09151584575875,-3.602926990903484
1.033,836,2428,-61.09151584575875,-3.602926990903484
1.0309,836,2429,-61.08870084576586,-3.6035679909018654
1.0287,836,2430,-61.08585184577305,-3.6042179909002243
1.0266,836,2431,-61.08303684578016,-3.604858990898606
1.0244,836,2432,-61.08022384578726,-3.6054999908969876
1.0223,836,2433,-61.07743184579431,-3.6061369908953793
1.0223,836,2434,-61.07743184579431,-3.6061369908953793
1.0202,836,2435,-61.07462684580139,-3.606775990893766
1.018,836,2436,-61.07182284580847,-3.6074149908921527
1.0159,836,2437,-61.06903484581551,-3.6080499908905495
1.0137,836,2438,-61.066231845822585,-3.608688990888936
1.0116,836,2439,-61.06342884582966,-3.609327990887323
1.0095,836,2440,-61.06059684583681,-3.6099729908856943
1.0095,836,2441,-61.06059684583681,-3.6099729908856943
1.0073,836,2442,-61.05779784584388,-3.6106109908840835
1.0062,836,2444,-61.05220184585801,-3.6118859908808645
1.0056,836,2445,-61.049438845864984,-3.612515990879274
1.005,836,2446,-61.04664384587204,-3.6131529908776656
1.005,836,2447,-61.04664384587204,-3.6131529908776656
1.0045,836,2448,-61.04379984587922,-3.6138009908760296
1.0038999,836,2449,-61.04100484588628,-3.6144379908744213
1.0005,836,2456,-61.024271845928524,-3.618249990864797
0.9999,836,2457,-61.02148384593556,-3.6188849908631937
1.0051,836,2462,-61.010341845963694,-3.621422990856786
1.0239999,836,2469,-60.993634846005875,-3.6252289908471766
1.0272,836,2470,-60.99085684601289,-3.6258619908455785
1.0303,836,2471,-60.9880808460199,-3.626493990843983
1.0335,836,2472,-60.985305846026904,-3.6271269908423847
1.0366,836,2473,-60.98253084603391,-3.6277579908407915
1.0366,836,2474,-60.98253084603391,-3.6277579908407915
1.0397999,836,2475,-60.97975884604091,-3.628389990839196
1.0429,836,2476,-60.97696984604795,-3.6290249908375927
1.0461,836,2477,-60.974242846054835,-3.629645990836025
1.0459,836,2478,-60.97147184606183,-3.6302769908344317
1.0457,836,2479,-60.96867584606889,-3.6309139908328234
1.0454999,836,2480,-60.96591084607587,-3.631543990831233
1.0454999,836,2481,-60.96591084607587,-3.631543990831233
1.0454,836,2482,-60.96314784608285,-3.6321729908296447
1.0452,836,2483,-60.96038184608983,-3.632802990828054
1.045,836,2484,-60.95761284609682,-3.633433990826461
1.0447999,836,2485,-60.95484484610381,-3.6340639908248704
1.0446,836,2486,-60.95209284611076,-3.6346909908232874
1.0444,836,2487,-60.94932884611774,-3.6353199908216993
1.0444,836,2488,-60.94932884611774,-3.6353199908216993
1.0443,836,2489,-60.94656584612471,-3.6359499908201087
1.0440999,836,2490,-60.94377784613175,-3.636583990818508
1.0439,836,2491,-60.94102184613871,-3.6372119908169225
1.0437,836,2492,-60.9382528461457,-3.6378429908153294
1.0435,836,2493,-60.93549684615266,-3.6384699908137463
1.0433,836,2494,-60.93273984615962,-3.639097990812161
1.0433,836,2495,-60.93273984615962,-3.639097990812161
1.0514,836,2496,-60.92998384616658,-3.6397259908105752
1.0596,836,2497,-60.927232846173524,-3.6403519908089947
1.0677,836,2498,-60.92448484618046,-3.6409779908074142
1.0758,836,2499,-60.9217378461874,-3.6416029908058363
1.092,836,2501,-60.9162698462012,-3.642847990802693
1.092,836,2502,-60.9162698462012,-3.642847990802693
0.9623,837,2331,-61.32049284518064,-3.5534339910284416
0.964,837,2332,-61.31759984518794,-3.5540949910267727
0.96559995,837,2333,-61.31472784519519,-3.554749991025119
0.96559995,837,2334,-61.31472784519519,-3.554749991025119
0.96739995,837,2335,-61.311831845202505,-3.55541099102345
0.96919996,837,2336,-61.30893084520983,-3.5560729910217788
0.97099996,837,2337,-61.30603084521715,-3.5567349910201074
0.97279996,837,2338,-61.30313184522447,-3.5573959910184385
0.97459996,837,2339,-61.30023584523178,-3.5580569910167696
0.97459996,837,2340,-61.30023584523178,-3.5580569910167696
0.97639996,837,2341,-61.29734184523909,-3.5587169910151033
0.97819996,837,2342,-61.294451845246385,-3.559376991013437
0.97999996,837,2343,-61.29156284525368,-3.560035991011773
0.98179996,837,2344,-61.28867484526097,-3.5606949910101093
0.98179996,837,2345,-61.28867484526097,-3.5606949910101093
0.98359996,837,2346,-61.28579084526825,-3.561352991008448
0.9855,837,2347,-61.282909845275526,-3.5620099910067893
0.9873,837,2348,-61.28007284528269,-3.5626579910051532
0.9891,837,2349,-61.27710984529017,-3.5633339910034465
0.9909,837,2350,-61.274227845297446,-3.5639909910017877
0.9909,837,2351,-61.274227845297446,-3.5639909910017877
0.9927,837,2352,-61.27134784530472,-3.564647991000129
0.98999995,837,2353,-61.26852284531185,-3.5652929909985005
0.9874,837,2354,-61.26563584531914,-3.5659519909968367
0.9848,837,2355,-61.262749845326425,-3.5666099909951754
0.9848,837,2356,-61.262749845326425,-3.5666099909951754
0.98219997,837,2357,-61.25985384533374,-3.5672709909935065
0.97959995,837,2358,-61.25697984534099,-3.567925990991853
0.977,837,2359,-61.254146845348146,-3.568571990990222
0.9744,837,2360,-61.25127084535541,-3.569228990988563
0.97169995,837,2361,-61.24839484536267,-3.569884990986907
0.97169995,837,2362,-61.24839484536267,-3.569884990986907
0.9691,837,2363,-61.245480845370025,-3.5705489909852304
0.9665,837,2364,-61.24261484537726,-3.571202990983579
0.96389997,837,2365,-61.23975184538449,-3.5718559909819305
0.96129996,837,2366,-61.236909845391665,-3.572504990980292
0.96129996,837,2367,-61.236909845391665,-3.572504990980292
0.9587,837,2368,-61.234049845398886,-3.573156990978646
0.956,837,2369,-61.231190845406104,-3.5738089909769997
1.0074999,837,2413,-61.12590584567192,-3.5978169909163853
1.0106,837,2414,-61.12307084567908,-3.5984629909147543
1.0136,837,2415,-61.12023884568623,-3.5991089909131233
1.0136,837,2416,-61.12023884568623,-3.5991089909131233
1.0167,837,2417,-61.11741384569336,-3.5997529909114974
1.0196999,837,2418,-61.11458984570049,-3.6003969909098714
1.0228,837,2419,-61.111768845707616,-3.601039990908248
1.0258,837,2420,-61.10895084571473,-3.601681990906627
1.0289,837,2421,-61.10613384572184,-3.602323990905006
1.0289,837,2422,-61.10613384572184,-3.602323990905006
1.0318999,837,2423,-61.10328584572903,-3.6029729909033676
1.035,837,2424,-61.100472845736135,-3.6036139909017493
1.0331,837,2425,-61.09769584574315,-3.6042479909001486
1.0313,837,2426,-61.09488184575025,-3.60488899089853
1.015,837,2437,-61.06962184581403,-3.610645990883995
1.0131999,837,2438,-61.066817845821106,-3.611284990882382
1.0114,837,2439,-61.06401484582818,-3.6119239908807685
1.0095999,837,2440,-61.06121184583526,-3.6125619908791577
1.0095999,837,2441,-61.06121184583526,-3.6125619908791577
1.0078,837,2442,-61.05841284584233,-3.613199990877547
1.0065,837,2444,-61.05281584585646,-3.614474990874328
1.0045,837,2448,-61.04437984587776,-3.616397990869473
1.0114,837,2464,-61.00533984597632,-3.6252919908470176
1.0181999,837,2466,-60.9997638459904,-3.626561990843811
1.0215,837,2467,-60.99697584599744,-3.627196990842208
1.0215,837,2468,-60.99697584599744,-3.627196990842208
1.0249,837,2469,-60.99419484600446,-3.6278309908406072
1.0282999,837,2470,-60.99141884601147,-3.6284629908390116
1.0316,837,2471,-60.988644846018474,-3.629094990837416
1.035,837,2472,-60.98587484602547,-3.629725990835823
1.0383999,837,2473,-60.98310484603246,-3.6303569908342297
1.0383999,837,2474,-60.98310484603246,-3.6303569908342297
1.0417,837,2475,-60.98033584603945,-3.6309879908326366
1.0451,837,2476,-60.97759484604637,-3.631611990831061
1.0485,837,2477,-60.97482184605337,-3.6322439908294655
1.0482,837,2478,-60.97205084606037,-3.6328749908278724
1.0479,837,2479,-60.96925484606743,-3.633511990826264
1.0476,837,2480,-60.966491846074405,-3.634140990824676
1.0476,837,2481,-60.966491846074405,-3.634140990824676
1.0473,837,2482,-60.963730846081376,-3.634769990823088
1.0469999,837,2483,-60.96096484608836,-3.6353999908214973
