,str_date,dt.time,Oa08_mean,kde_flag,Oa08_kde_min,Oa08_kde_max
386,20180427T140449,2018-04-27 14:04:49,,False,False,False
387,20180428T133838,2018-04-28 13:38:38,,False,False,False
388,20180501T140105,2018-05-01 14:01:05,0.1241245900967742,True,0.12121342,0.1241245900967742
389,20180502T133454,2018-05-02 13:34:54,0.12844567871651089,True,0.12516862,0.14664754
390,20180505T135720,2018-05-05 13:57:20,,False,False,False
391,20180506T133109,2018-05-06 13:31:09,,False,False,False
392,20180509T135336,2018-05-09 13:53:36,0.12220203886274508,True,0.093728445,0.12220203886274508
393,20180510T132725,2018-05-10 13:27:25,,False,False,False
394,20180513T134951,2018-05-13 13:49:51,0.12304306368,True,0.12304306368,0.12599261
395,20180514T132340,2018-05-14 13:23:40,,False,False,False
396,20180516T141218,2018-05-16 14:12:18,,False,False,False
397,20180517T134607,2018-05-17 13:46:07,0.12940687595833333,True,0.09123814,0.13985412
398,20180520T140833,2018-05-20 14:08:33,,False,False,False
399,20180521T134222,2018-05-21 13:42:22,0.11493617973965041,True,0.07631458,0.1620838
400,20180524T140449,2018-05-24 14:04:49,,False,False,False
401,20180525T133838,2018-05-25 13:38:38,0.129343545,False,False,False
402,20180528T140105,2018-05-28 14:01:05,,False,False,False
403,20180529T133454,2018-05-29 13:34:54,0.144331185,False,False,False
404,20180601T135720,2018-06-01 13:57:20,0.09824479973408239,True,0.09824479973408239,0.15355083
405,20180602T133109,2018-06-02 13:31:09,0.10327928706408344,True,0.090871915,0.105246134
406,20180605T135336,2018-06-05 13:53:36,,False,False,False
407,20180606T132725,2018-06-06 13:27:25,,False,False,False
408,20180609T134951,2018-06-09 13:49:51,0.09643656010948082,True,0.09643656010948082,0.15963012
409,20180610T132340,2018-06-10 13:23:40,,False,False,False
410,20180612T141218,2018-06-12 14:12:18,,False,False,False
411,20180613T134607,2018-06-13 13:46:07,0.09374686730058651,True,0.09374686730058651,0.09374686730058651
412,20180616T140833,2018-06-16 14:08:33,,False,False,False
413,20180617T134223,2018-06-17 13:42:23,0.10717617962686568,True,0.10717617962686568,0.16255989999999998
414,20180620T140449,2018-06-20 14:04:49,,False,False,False
415,20180621T133838,2018-06-21 13:38:38,0.095696893,False,False,False
416,20180624T140105,2018-06-24 14:01:05,0.08167988556052631,True,0.06536455,0.13249306
417,20180625T133454,2018-06-25 13:34:54,0.08515824263938619,True,0.07230446,0.08515824263938619
418,20180628T135720,2018-06-28 13:57:20,0.08175510936677116,True,0.07332987,0.081917785
419,20180629T133109,2018-06-29 13:31:09,0.09995945728571429,True,0.09995945728571429,0.09995945728571429
420,20180702T135336,2018-07-02 13:53:36,0.07832124454156171,True,0.07832124454156171,0.07928099
421,20180703T132725,2018-07-03 13:27:25,0.09368196823076923,True,0.09368196823076923,0.09368196823076923
422,20180706T134951,2018-07-06 13:49:51,0.07888826195461912,True,0.05798517,0.07888826195461912
423,20180707T132340,2018-07-07 13:23:40,,False,False,False
424,20180709T141218,2018-07-09 14:12:18,,False,False,False
425,20180710T134607,2018-07-10 13:46:07,,False,False,False
426,20180713T140833,2018-07-13 14:08:33,,False,False,False
427,20180714T134223,2018-07-14 13:42:23,0.07424804802197801,True,0.06393628,0.07424804802197801
428,20180717T140449,2018-07-17 14:04:49,,False,False,False
429,20180718T133838,2018-07-18 13:38:38,0.0906263086956522,True,0.06402784,0.0906263086956522
430,20180721T140105,2018-07-21 14:01:05,0.0718256193,True,0.071279034,0.0718256193
431,20180722T133454,2018-07-22 13:34:54,0.07830582244148936,True,0.06770836599999999,0.07955565
432,20180725T135720,2018-07-25 13:57:20,0.07133946844827585,True,0.070986055,0.07133946844827585
433,20180726T133109,2018-07-26 13:31:09,0.08085809625721783,True,0.08085809625721783,0.13406782
434,20180729T135336,2018-07-29 13:53:36,0.06818235833890214,True,0.04850001599999999,0.10564898
435,20180730T132725,2018-07-30 13:27:25,,False,False,False
436,20180802T134951,2018-08-02 13:49:51,0.0681866143986755,True,0.0681866143986755,0.13198034
437,20180803T132340,2018-08-03 13:23:40,,False,False,False
438,20180805T141218,2018-08-05 14:12:18,,False,False,False
439,20180806T134607,2018-08-06 13:46:07,,False,False,False
440,20180809T140833,2018-08-09 14:08:33,,False,False,False
441,20180810T134223,2018-08-10 13:42:23,0.07063695323577238,True,0.07063695323577238,0.07257912
442,20180813T140449,2018-08-13 14:04:49,,False,False,False
443,20180814T133838,2018-08-14 13:38:38,,False,False,False
444,20180817T140105,2018-08-17 14:01:05,,False,False,False
445,20180818T133454,2018-08-18 13:34:54,0.08988618798709679,True,0.08988618798709679,0.09275796
446,20180821T135720,2018-08-21 13:57:20,,False,False,False
447,20180822T133109,2018-08-22 13:31:09,,False,False,False
448,20180825T135336,2018-08-25 13:53:36,0.07820813741304349,True,0.07820813741304349,0.14373608
449,20180826T132725,2018-08-26 13:27:25,0.07983898010810811,True,0.07951903,0.07983898010810811
450,20180829T134953,2018-08-29 13:49:53,0.08146999579054545,True,0.05717948,0.08146999579054545
451,20180830T132343,2018-08-30 13:23:43,,False,False,False
452,20180901T141220,2018-09-01 14:12:20,,False,False,False
453,20180902T134610,2018-09-02 13:46:10,0.07752216896303697,True,0.06430250400000001,0.07752216896303697
454,20180905T140837,2018-09-05 14:08:37,,False,False,False
455,20180906T134226,2018-09-06 13:42:26,0.13939684243243244,True,0.13939684243243244,0.13939684243243244
456,20180909T140453,2018-09-09 14:04:53,,False,False,False
457,20180910T133843,2018-09-10 13:38:43,0.1048224952542373,True,0.1048224952542373,0.113028355
458,20180913T140110,2018-09-13 14:01:10,,False,False,False
459,20180914T133459,2018-09-14 13:34:59,0.0985992025,False,False,False
460,20180917T135726,2018-09-17 13:57:26,0.09305556768679245,True,0.09305556768679245,0.09457076
461,20180918T133115,2018-09-18 13:31:15,0.09915058405263158,True,0.09915058405263158,0.09915058405263158
462,20180921T135342,2018-09-21 13:53:42,0.08628035606236244,True,0.08628035606236244,0.08628035606236244
463,20180922T132732,2018-09-22 13:27:32,0.09852872178301884,True,0.09852872178301884,0.09852872178301884
464,20180925T134958,2018-09-25 13:49:58,0.08731607403533025,True,0.08731607403533025,0.15347760000000002
465,20180926T132348,2018-09-26 13:23:48,,False,False,False
466,20180928T141225,2018-09-28 14:12:25,,False,False,False
467,20180929T134615,2018-09-29 13:46:15,0.08797734378076609,True,0.08797734378076609,0.120773956
468,20181002T140841,2018-10-02 14:08:41,,False,False,False
469,20181003T134231,2018-10-03 13:42:31,0.10520452149136277,True,0.10520452149136277,0.12798853
470,20181006T140457,2018-10-06 14:04:57,,False,False,False
471,20181007T133847,2018-10-07 13:38:47,0.10654344169746835,True,0.078218944,0.10654344169746835
472,20181010T140113,2018-10-10 14:01:13,,False,False,False
473,20181011T133502,2018-10-11 13:35:02,,False,False,False
474,20181014T135729,2018-10-14 13:57:29,,False,False,False
475,20181015T133118,2018-10-15 13:31:18,0.11135429952329749,True,0.10244454,0.14864345
476,20181018T135345,2018-10-18 13:53:45,0.09686430469072164,True,0.089187294,0.13778497
477,20181019T132734,2018-10-19 13:27:34,,False,False,False
478,20181022T135000,2018-10-22 13:50:00,0.10409026234606206,True,0.10259102,0.10409026234606206
479,20181023T132350,2018-10-23 13:23:50,,False,False,False
480,20181025T141227,2018-10-25 14:12:27,,False,False,False
481,20181026T134616,2018-10-26 13:46:16,0.10971076389572193,True,0.10971076389572193,0.14402905
482,20181029T140842,2018-10-29 14:08:42,,False,False,False
483,20181030T134232,2018-10-30 13:42:32,,False,False,False
484,20181102T140458,2018-11-02 14:04:58,,False,False,False
485,20181103T133847,2018-11-03 13:38:47,,False,False,False
486,20181106T140113,2018-11-06 14:01:13,,False,False,False
487,20181107T133502,2018-11-07 13:35:02,,False,False,False
488,20181110T135729,2018-11-10 13:57:29,0.11943634050769232,True,0.11943634050769232,0.14794764
489,20181111T133118,2018-11-11 13:31:18,,False,False,False
490,20181114T135344,2018-11-14 13:53:44,,False,False,False
491,20181115T132733,2018-11-15 13:27:33,,False,False,False
492,20181118T134959,2018-11-18 13:49:59,,False,False,False
493,20181119T132348,2018-11-19 13:23:48,,False,False,False
494,20181121T141225,2018-11-21 14:12:25,,False,False,False
495,20181122T134614,2018-11-22 13:46:14,,False,False,False
496,20181125T140840,2018-11-25 14:08:40,,False,False,False
497,20181126T134229,2018-11-26 13:42:29,0.16120487333333333,True,0.16114993,0.16120487333333333
498,20181129T140455,2018-11-29 14:04:55,,False,False,False
499,20181130T133844,2018-11-30 13:38:44,,False,False,False
500,20181203T140110,2018-12-03 14:01:10,,False,False,False
501,20181204T133459,2018-12-04 13:34:59,,False,False,False
502,20181207T135725,2018-12-07 13:57:25,,False,False,False
503,20181208T133114,2018-12-08 13:31:14,,False,False,False
504,20181211T135340,2018-12-11 13:53:40,0.11925413,True,0.11925413,0.1261391
505,20181212T132729,2018-12-12 13:27:29,,False,False,False
506,20181215T134955,2018-12-15 13:49:55,,False,False,False
507,20181216T132343,2018-12-16 13:23:43,,False,False,False
508,20181218T141220,2018-12-18 14:12:20,,False,False,False
509,20181219T134609,2018-12-19 13:46:09,,False,False,False
510,20181222T140836,2018-12-22 14:08:36,,False,False,False
511,20181223T134226,2018-12-23 13:42:26,0.18759118,False,False,False
512,20181226T140453,2018-12-26 14:04:53,,False,False,False
513,20181227T133842,2018-12-27 13:38:42,,False,False,False
514,20181230T140109,2018-12-30 14:01:09,,False,False,False
515,20181231T133458,2018-12-31 13:34:58,0.166985464375,True,0.166985464375,0.16889554
516,20190103T135725,2019-01-03 13:57:25,,False,False,False
517,20190104T133114,2019-01-04 13:31:14,,False,False,False
518,20190107T135341,2019-01-07 13:53:41,,False,False,False
519,20190108T132731,2019-01-08 13:27:31,,False,False,False
520,20190111T134957,2019-01-11 13:49:57,0.16204719,False,False,False
521,20190112T132347,2019-01-12 13:23:47,,False,False,False
522,20190114T141224,2019-01-14 14:12:24,,False,False,False
523,20190115T134613,2019-01-15 13:46:13,0.13980401165789472,True,0.13980401165789472,0.1487167
524,20190118T140840,2019-01-18 14:08:40,,False,False,False
525,20190119T134229,2019-01-19 13:42:29,,False,False,False
526,20190122T140456,2019-01-22 14:04:56,,False,False,False
527,20190123T133845,2019-01-23 13:38:45,,False,False,False
528,20190126T140112,2019-01-26 14:01:12,,False,False,False
529,20190127T133501,2019-01-27 13:35:01,0.13735613080357142,True,0.13258462,0.13735613080357142
530,20190130T135728,2019-01-30 13:57:28,0.08868068633333333,True,0.08868068633333333,0.09812311
531,20190131T133117,2019-01-31 13:31:17,,False,False,False
532,20190203T135343,2019-02-03 13:53:43,,False,False,False
533,20190204T132732,2019-02-04 13:27:32,,False,False,False
534,20190207T134959,2019-02-07 13:49:59,0.13086776553333332,True,0.11767937,0.13086776553333332
535,20190208T132348,2019-02-08 13:23:48,,False,False,False
536,20190210T141225,2019-02-10 14:12:25,,False,False,False
537,20190211T134615,2019-02-11 13:46:15,0.16550225875000002,True,0.16550225875000002,0.1737846
538,20190214T140841,2019-02-14 14:08:41,,False,False,False
539,20190215T134230,2019-02-15 13:42:30,,False,False,False
540,20190218T140457,2019-02-18 14:04:57,,False,False,False
541,20190219T133846,2019-02-19 13:38:46,,False,False,False
542,20190222T140112,2019-02-22 14:01:12,0.11515177300000001,True,0.105960265,0.12108524
543,20190223T133501,2019-02-23 13:35:01,,False,False,False
544,20190226T135727,2019-02-26 13:57:27,0.1197526252361809,True,0.08821680400000001,0.1197526252361809
545,20190227T133116,2019-02-27 13:31:16,,False,False,False
546,20190302T135342,2019-03-02 13:53:42,0.12422393140909092,True,0.09750054,0.13302408
547,20190303T132731,2019-03-03 13:27:31,,False,False,False
548,20190306T134957,2019-03-06 13:49:57,0.10248085249791666,True,0.08085574,0.121433154
549,20190307T132346,2019-03-07 13:23:46,,False,False,False
550,20190309T141223,2019-03-09 14:12:23,,False,False,False
551,20190310T134612,2019-03-10 13:46:12,0.1174520039122807,True,0.114877775,0.14800256
552,20190313T140838,2019-03-13 14:08:38,,False,False,False
553,20190314T134227,2019-03-14 13:42:27,0.11473494988461537,True,0.11332133400000001,0.14611652
554,20190317T140455,2019-03-17 14:04:55,,False,False,False
555,20190318T133844,2019-03-18 13:38:44,0.10046440825633804,True,0.10046440825633804,0.10046440825633804
556,20190319T141408,2019-03-19 14:14:08,,False,False,False
557,20190320T134757,2019-03-20 13:47:57,,False,False,False
558,20190321T140111,2019-03-21 14:01:11,,False,False,False
559,20190322T133501,2019-03-22 13:35:01,,False,False,False
560,20190323T141024,2019-03-23 14:10:24,,False,False,False
561,20190324T134413,2019-03-24 13:44:13,0.11457106499999999,True,0.11457106499999999,0.13710746
562,20190325T135728,2019-03-25 13:57:28,,False,False,False
563,20190326T133117,2019-03-26 13:31:17,0.1030489773884892,True,0.10282907,0.14166692
564,20190327T140640,2019-03-27 14:06:40,,False,False,False
565,20190328T134029,2019-03-28 13:40:29,0.09717058422420907,True,0.09550463,0.15649892
566,20190329T135344,2019-03-29 13:53:44,,False,False,False
567,20190330T132734,2019-03-30 13:27:34,,False,False,False
568,20190331T140256,2019-03-31 14:02:56,,False,False,False
569,20190401T133645,2019-04-01 13:36:45,0.09586999461864407,True,0.086880095,0.09660329
570,20190402T135001,2019-04-02 13:50:01,0.10028992853153151,True,0.10028992853153151,0.10198676
571,20190403T132350,2019-04-03 13:23:50,,False,False,False
572,20190404T135911,2019-04-04 13:59:11,,False,False,False
573,20190405T133300,2019-04-05 13:33:00,,False,False,False
574,20190405T141228,2019-04-05 14:12:28,,False,False,False
575,20190406T134617,2019-04-06 13:46:17,0.09110818875268817,True,0.09110818875268817,0.14382763
576,20190408T135527,2019-04-08 13:55:27,,False,False,False
577,20190409T132916,2019-04-09 13:29:16,,False,False,False
578,20190409T140844,2019-04-09 14:08:44,,False,False,False
579,20190410T134233,2019-04-10 13:42:33,0.0973591343034188,True,0.0973591343034188,0.09940489400000001
580,20190412T135143,2019-04-12 13:51:43,,False,False,False
581,20190413T132532,2019-04-13 13:25:32,0.0956553733372093,True,0.0956553733372093,0.0956553733372093
582,20190413T140500,2019-04-13 14:05:00,,False,False,False
583,20190414T133849,2019-04-14 13:38:49,0.1019370715497076,True,0.1019370715497076,0.12740257
584,20190415T141409,2019-04-15 14:14:09,,False,False,False
585,20190416T134758,2019-04-16 13:47:58,0.08400731990117646,True,0.08400731990117646,0.128428
586,20190417T140116,2019-04-17 14:01:16,,False,False,False
587,20190418T133506,2019-04-18 13:35:06,0.09095029676626015,True,0.09095029676626015,0.111471914
588,20190419T141025,2019-04-19 14:10:25,,False,False,False
589,20190420T134414,2019-04-20 13:44:14,,False,False,False
590,20190421T135732,2019-04-21 13:57:32,,False,False,False
591,20190422T133122,2019-04-22 13:31:22,,False,False,False
592,20190423T140640,2019-04-23 14:06:40,,False,False,False
593,20190424T134029,2019-04-24 13:40:29,,False,False,False
594,20190425T135348,2019-04-25 13:53:48,0.08739782682258065,True,0.08387707,0.14565875
595,20190426T132738,2019-04-26 13:27:38,,False,False,False
596,20190427T140255,2019-04-27 14:02:55,,False,False,False
597,20190428T133644,2019-04-28 13:36:44,,False,False,False
598,20190429T135004,2019-04-29 13:50:04,,False,False,False
599,20190430T132354,2019-04-30 13:23:54,,False,False,False
600,20190501T135911,2019-05-01 13:59:11,,False,False,False
601,20190502T133300,2019-05-02 13:33:00,,False,False,False
602,20190502T141231,2019-05-02 14:12:31,,False,False,False
603,20190503T134620,2019-05-03 13:46:20,0.07383353064157706,True,0.07383353064157706,0.12930693
604,20190505T135526,2019-05-05 13:55:26,0.06572428199906542,True,0.06572428199906542,0.06572428199906542
605,20190506T132915,2019-05-06 13:29:15,0.06638841930029155,True,0.04787744,0.067159034
606,20190506T140847,2019-05-06 14:08:47,,False,False,False
607,20190507T134236,2019-05-07 13:42:36,,False,False,False
608,20190509T135141,2019-05-09 13:51:41,0.06634523416710875,True,0.036432996,0.112772
609,20190510T132530,2019-05-10 13:25:30,,False,False,False
610,20190510T140503,2019-05-10 14:05:03,,False,False,False
611,20190511T133852,2019-05-11 13:38:52,,False,False,False
612,20190512T141407,2019-05-12 14:14:07,,False,False,False
613,20190513T134756,2019-05-13 13:47:56,0.07034541383333333,True,0.07034541383333333,0.07246926
614,20190514T140118,2019-05-14 14:01:18,,False,False,False
615,20190515T133507,2019-05-15 13:35:07,,False,False,False
616,20190516T141022,2019-05-16 14:10:22,,False,False,False
617,20190517T134411,2019-05-17 13:44:11,0.0763440559375,True,0.0763440559375,0.15027314
618,20190518T135734,2019-05-18 13:57:34,0.0711552036875,True,0.0711552036875,0.07576525
619,20190519T133123,2019-05-19 13:31:23,,False,False,False
620,20190520T140637,2019-05-20 14:06:37,,False,False,False
621,20190521T134026,2019-05-21 13:40:26,0.12994782,False,False,False
622,20190522T135349,2019-05-22 13:53:49,,False,False,False
623,20190523T132739,2019-05-23 13:27:39,,False,False,False
624,20190524T140252,2019-05-24 14:02:52,,False,False,False
625,20190525T133641,2019-05-25 13:36:41,,False,False,False
626,20190526T135005,2019-05-26 13:50:05,0.06273292118913044,True,0.06273292118913044,0.06302072
627,20190527T132354,2019-05-27 13:23:54,,False,False,False
628,20190528T135906,2019-05-28 13:59:06,,False,False,False
629,20190529T133255,2019-05-29 13:32:55,0.06207377819254658,True,0.045442063,0.06435744
630,20190529T141231,2019-05-29 14:12:31,,False,False,False
631,20190530T134620,2019-05-30 13:46:20,,False,False,False
632,20190601T135521,2019-06-01 13:55:21,,False,False,False
633,20190602T132910,2019-06-02 13:29:10,0.06945739086788155,True,0.029859312000000002,0.1376568
634,20190602T140847,2019-06-02 14:08:47,,False,False,False
635,20190603T134236,2019-06-03 13:42:36,,False,False,False
636,20190605T135136,2019-06-05 13:51:36,0.06642799807692307,True,0.05285806,0.06642799807692307
637,20190606T132525,2019-06-06 13:25:25,,False,False,False
638,20190606T140502,2019-06-06 14:05:02,,False,False,False
639,20190607T133851,2019-06-07 13:38:51,0.07007344017615176,True,0.07007344017615176,0.13743706
640,20190608T141402,2019-06-08 14:14:02,,False,False,False
641,20190609T134751,2019-06-09 13:47:51,0.07616962435416667,True,0.072798856,0.14067812
642,20190610T140117,2019-06-10 14:01:17,0.0763850446304348,True,0.076241344,0.14023866
643,20190611T133506,2019-06-11 13:35:06,0.07060868713043478,True,0.06933805,0.07395245
644,20190612T141017,2019-06-12 14:10:17,,False,False,False
645,20190613T134406,2019-06-13 13:44:06,0.06995213460496014,True,0.06995213460496014,0.1220008
646,20190614T135732,2019-06-14 13:57:32,0.06026524166666668,True,0.05796686,0.06026524166666668
647,20190615T133121,2019-06-15 13:31:21,,False,False,False
648,20190616T140632,2019-06-16 14:06:32,,False,False,False
649,20190617T134021,2019-06-17 13:40:21,,False,False,False
650,20190618T135348,2019-06-18 13:53:48,0.06452675157678356,True,0.042786952,0.06452675157678356
651,20190619T132737,2019-06-19 13:27:37,0.0727876529117647,True,0.0727876529117647,0.07561876599999999
652,20190620T140248,2019-06-20 14:02:48,,False,False,False
653,20190621T133637,2019-06-21 13:36:37,0.07155254340172168,True,0.069173254,0.14922939999999998
654,20190622T135004,2019-06-22 13:50:04,,False,False,False
655,20190623T132353,2019-06-23 13:23:53,,False,False,False
656,20190624T135904,2019-06-24 13:59:04,0.059727547705093836,True,0.059727547705093836,0.09336223
657,20190625T133253,2019-06-25 13:32:53,0.06198056208713693,True,0.030719932000000002,0.06492508
658,20190625T141230,2019-06-25 14:12:30,,False,False,False
659,20190626T134620,2019-06-26 13:46:20,,False,False,False
660,20190628T135520,2019-06-28 13:55:20,0.06539456117948718,True,0.06539456117948718,0.13838923
661,20190629T132909,2019-06-29 13:29:09,0.06725185227586208,True,0.065858945,0.06725185227586208
662,20190629T140846,2019-06-29 14:08:46,,False,False,False
663,20190630T134235,2019-06-30 13:42:35,0.08666035999999999,False,False,False
664,20190702T135136,2019-07-02 13:51:36,0.06472059383636364,True,0.06228828,0.07091281
665,20190703T132526,2019-07-03 13:25:26,,False,False,False
666,20190703T140502,2019-07-03 14:05:02,,False,False,False
667,20190704T133851,2019-07-04 13:38:51,0.06807288704140627,True,0.06807288704140627,0.14012879
668,20190705T141403,2019-07-05 14:14:03,,False,False,False
669,20190706T134752,2019-07-06 13:47:52,,False,False,False
670,20190707T140117,2019-07-07 14:01:17,,False,False,False
671,20190708T133506,2019-07-08 13:35:06,0.06800339767846608,True,0.06620686,0.13047884
672,20190709T141019,2019-07-09 14:10:19,,False,False,False
673,20190710T134408,2019-07-10 13:44:08,0.06953881017908081,True,0.06953881017908081,0.16942656
674,20190711T135733,2019-07-11 13:57:33,,False,False,False
675,20190712T133122,2019-07-12 13:31:22,0.07554091113163973,True,0.07441023,0.11696524
676,20190713T140635,2019-07-13 14:06:35,,False,False,False
677,20190714T134024,2019-07-14 13:40:24,0.06927819435092349,True,0.04921415,0.06927819435092349
678,20190715T135348,2019-07-15 13:53:48,0.06643006011471322,True,0.06643006011471322,0.06721397
679,20190716T132737,2019-07-16 13:27:37,0.07662779137238494,True,0.07662779137238494,0.07662779137238494
680,20190717T140251,2019-07-17 14:02:51,,False,False,False
681,20190718T133640,2019-07-18 13:36:40,0.07106636246666667,True,0.07076632,0.07106636246666667
682,20190719T135004,2019-07-19 13:50:04,0.07100160790384615,True,0.06844081,0.1338664
683,20190720T132353,2019-07-20 13:23:53,,False,False,False
684,20190721T135907,2019-07-21 13:59:07,0.06563537013101331,True,0.03614002,0.065730765
685,20190722T133256,2019-07-22 13:32:56,0.07438565223873873,True,0.07438565223873873,0.07653432
686,20190722T141230,2019-07-22 14:12:30,,False,False,False
687,20190723T134619,2019-07-23 13:46:19,0.07137937272072072,True,0.058204904,0.07137937272072072
688,20190725T135522,2019-07-25 13:55:22,0.06797737220141342,True,0.06797737220141342,0.06797737220141342
689,20190726T132912,2019-07-26 13:29:12,0.07689792661428572,True,0.060896635,0.07689792661428572
690,20190726T140845,2019-07-26 14:08:45,,False,False,False
691,20190727T134234,2019-07-27 13:42:34,,False,False,False
692,20190729T135138,2019-07-29 13:51:38,,False,False,False
693,20190730T132527,2019-07-30 13:25:27,0.07267067719444445,True,0.07122410000000001,0.07267067719444445
694,20190730T140500,2019-07-30 14:05:00,,False,False,False
695,20190731T133849,2019-07-31 13:38:49,0.07644964173041476,True,0.05421308,0.07644964173041476
696,20190801T141405,2019-08-01 14:14:05,,False,False,False
697,20190802T134754,2019-08-02 13:47:54,0.07114363586652978,True,0.07114363586652978,0.07148045
698,20190803T140115,2019-08-03 14:01:15,0.10557573,False,False,False
699,20190804T133504,2019-08-04 13:35:04,,False,False,False
700,20190805T141020,2019-08-05 14:10:20,,False,False,False
701,20190806T134409,2019-08-06 13:44:09,0.06830840422253522,True,0.05496384,0.07018036400000001
702,20190807T135730,2019-08-07 13:57:30,0.07843959957428571,True,0.07843959957428571,0.14049502
703,20190808T133119,2019-08-08 13:31:19,0.09038350214762741,True,0.045844905,0.15098728
704,20190809T140636,2019-08-09 14:06:36,,False,False,False
705,20190810T134025,2019-08-10 13:40:25,0.08357088735955057,True,0.08357088735955057,0.108871736
706,20190811T135345,2019-08-11 13:53:45,0.07667819589425051,True,0.054451127,0.07667819589425051
707,20190812T132734,2019-08-12 13:27:34,0.08399777736734694,True,0.08399777736734694,0.08399777736734694
708,20190813T140251,2019-08-13 14:02:51,,False,False,False
709,20190814T133640,2019-08-14 13:36:40,,False,False,False
710,20190815T135000,2019-08-15 13:50:00,,False,False,False
711,20190816T132349,2019-08-16 13:23:49,,False,False,False
712,20190817T135907,2019-08-17 13:59:07,,False,False,False
713,20190818T133256,2019-08-18 13:32:56,0.08044991767209012,True,0.05901059,0.1517014
714,20190818T141226,2019-08-18 14:12:26,,False,False,False
715,20190819T134615,2019-08-19 13:46:15,0.07401670372180451,True,0.07259743,0.07401670372180451
716,20190821T135522,2019-08-21 13:55:22,0.07211598145119306,True,0.07211598145119306,0.13128452
717,20190822T132911,2019-08-22 13:29:11,0.07769605829629629,True,0.07769605829629629,0.07769605829629629
718,20190822T140841,2019-08-22 14:08:41,,False,False,False
719,20190823T134230,2019-08-23 13:42:30,0.0779870559150838,True,0.0776513,0.0779870559150838
720,20190825T135137,2019-08-25 13:51:37,0.07357136673811834,True,0.07357136673811834,0.07357136673811834
721,20190826T132526,2019-08-26 13:25:26,0.062709436,False,False,False
722,20190826T140456,2019-08-26 14:04:56,,False,False,False
723,20190827T133845,2019-08-27 13:38:45,0.07499598556060606,True,0.07499598556060606,0.07499598556060606
724,20190828T141403,2019-08-28 14:14:03,,False,False,False
725,20190829T134752,2019-08-29 13:47:52,0.06642896414237288,True,0.06642896414237288,0.06642896414237288
726,20190830T140112,2019-08-30 14:01:12,,False,False,False
727,20190831T133501,2019-08-31 13:35:01,0.07959955784090908,True,0.07959955784090908,0.07959955784090908
728,20190901T141019,2019-09-01 14:10:19,,False,False,False
729,20190902T134408,2019-09-02 13:44:08,0.07683038239019191,True,0.07683038239019191,0.07807245
730,20190903T135728,2019-09-03 13:57:28,0.07116555407671234,True,0.07116555407671234,0.09722587
731,20190904T133117,2019-09-04 13:31:17,,False,False,False
732,20190905T140635,2019-09-05 14:06:35,,False,False,False
733,20190906T134024,2019-09-06 13:40:24,0.08121722786206896,True,0.08096561,0.08121722786206896
734,20190907T135344,2019-09-07 13:53:44,0.11169165,False,False,False
735,20190908T132733,2019-09-08 13:27:33,0.07991365857692309,True,0.07991365857692309,0.08043458
736,20190909T140250,2019-09-09 14:02:50,,False,False,False
737,20190910T133639,2019-09-10 13:36:39,0.07011625722022471,True,0.07011625722022471,0.07011625722022471
738,20190911T135000,2019-09-11 13:50:00,0.07306851175191165,True,0.07306851175191165,0.07306851175191165
739,20190912T132349,2019-09-12 13:23:49,,False,False,False
740,20190913T135906,2019-09-13 13:59:06,,False,False,False
741,20190914T133255,2019-09-14 13:32:55,0.07537816544186046,True,0.07537816544186046,0.07701041
742,20190914T141227,2019-09-14 14:12:27,,False,False,False
743,20190915T134616,2019-09-15 13:46:16,,False,False,False
744,20190917T135521,2019-09-17 13:55:21,0.06730165553689567,True,0.06681112,0.13025911
745,20190918T132910,2019-09-18 13:29:10,0.07691981814035087,True,0.07602161,0.07691981814035087
746,20190918T140843,2019-09-18 14:08:43,,False,False,False
747,20190919T134232,2019-09-19 13:42:32,0.07659157349056603,True,0.07659157349056603,0.07885983
748,20190921T135136,2019-09-21 13:51:36,0.08127955088896276,True,0.052308727,0.08127955088896276
749,20190922T132525,2019-09-22 13:25:25,,False,False,False
750,20190922T140459,2019-09-22 14:04:59,,False,False,False
751,20190923T133848,2019-09-23 13:38:48,,False,False,False
752,20190924T141403,2019-09-24 14:14:03,,False,False,False
753,20190925T134752,2019-09-25 13:47:52,0.08259360497207305,True,0.07955565,0.14503616
754,20190926T140115,2019-09-26 14:01:15,,False,False,False
755,20190927T133504,2019-09-27 13:35:04,0.10392685777316293,True,0.10392685777316293,0.10392685777316293
756,20190928T141018,2019-09-28 14:10:18,,False,False,False
757,20190929T134407,2019-09-29 13:44:07,0.10140298230654762,True,0.10140298230654762,0.11350445
758,20190930T135731,2019-09-30 13:57:31,,False,False,False
759,20191001T133120,2019-10-01 13:31:20,,False,False,False
760,20191002T140633,2019-10-02 14:06:33,,False,False,False
761,20191003T134022,2019-10-03 13:40:22,,False,False,False
762,20191004T135347,2019-10-04 13:53:47,0.09631432384615385,True,0.09105503,0.13511156
763,20191005T132736,2019-10-05 13:27:36,,False,False,False
764,20191006T140248,2019-10-06 14:02:48,,False,False,False
765,20191007T133637,2019-10-07 13:36:37,0.10123831074358974,True,0.10123831074358974,0.15979493
766,20191008T135003,2019-10-08 13:50:03,0.10736138830995791,True,0.10736138830995791,0.10736138830995791
767,20191009T132352,2019-10-09 13:23:52,,False,False,False
768,20191010T135903,2019-10-10 13:59:03,,False,False,False
